[2024-04-18T21:00:22.481+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Units_statistics_DAG.ETL_job scheduled__2024-04-18T20:00:00+00:00 map_index=0 [queued]>
[2024-04-18T21:00:22.575+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Units_statistics_DAG.ETL_job scheduled__2024-04-18T20:00:00+00:00 map_index=0 [queued]>
[2024-04-18T21:00:22.594+0000] {taskinstance.py:2193} INFO - Starting attempt 1 of 4
[2024-04-18T21:00:22.739+0000] {taskinstance.py:2217} INFO - Executing <Mapped(_PythonDecoratedOperator): ETL_job> on 2024-04-18 20:00:00+00:00
[2024-04-18T21:00:22.757+0000] {standard_task_runner.py:60} INFO - Started process 389522 to run task
[2024-04-18T21:00:22.815+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'Units_statistics_DAG', 'ETL_job', 'scheduled__2024-04-18T20:00:00+00:00', '--job-id', '8339', '--raw', '--subdir', 'DAGS_FOLDER/Units_dag.py', '--cfg-path', '/tmp/tmpmm2_u_us', '--map-index', '0']
[2024-04-18T21:00:22.817+0000] {standard_task_runner.py:88} INFO - Job 8339: Subtask ETL_job
[2024-04-18T21:00:23.065+0000] {task_command.py:423} INFO - Running <TaskInstance: Units_statistics_DAG.ETL_job scheduled__2024-04-18T20:00:00+00:00 map_index=0 [running]> on host a09da322e808
[2024-04-18T21:01:03.458+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.458+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.459+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.459+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.459+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.459+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.459+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.459+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.459+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.460+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.460+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.460+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.460+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.460+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.460+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.460+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.466+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.466+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.469+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.469+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.469+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.469+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.470+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.470+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.470+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.470+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.470+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.470+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.470+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.471+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.471+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.471+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.471+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.471+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.471+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.472+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.472+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.472+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.473+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.473+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.473+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.473+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.476+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.476+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.476+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.477+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.477+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.477+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.477+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.477+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.477+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.478+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.478+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.478+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.478+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.478+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.478+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.481+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.481+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.481+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.481+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.481+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.481+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.482+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.482+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.482+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.482+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.482+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.482+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.482+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.482+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.483+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.483+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.483+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.483+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.483+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.483+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.483+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.484+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.484+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.484+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.484+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.484+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.484+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.484+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.484+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.485+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.485+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.485+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.485+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.485+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.485+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.490+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.490+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.490+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.490+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.490+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.490+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.490+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.491+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.491+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.491+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.491+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.491+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.491+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
[2024-04-18T21:01:03.491+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f3a0>
[2024-04-18T21:01:03.494+0000] {utilities.py:27} INFO - unit name or id is <function Utils.units_transform.<locals>.<lambda> at 0x7faa08d9f310>
